"wpid_random","wgt","account","sex","educ","inc_q","inlf","age_g","internetaccess"
141548190,0.470213361544423,1,"Female","secondary","Richest 20%",0,"45-59",1
209501598,0.763006362816989,1,"Male","primary","Second 20%",1,"30-44",0
129741768,0.286345890873211,1,"Female","primary","Fourth 20%",1,"60 and older",0
118687398,0.718240667770176,1,"Female","primary","Fourth 20%",1,"15-29",0
209496948,0.75017712836137,1,"Female","primary","Second 20%",1,"30-44",0
150511243,0.733187202630751,1,"Female","primary","Poorest 20%",1,"15-29",1
112475565,0.222878030095595,0,"Male","secondary","Fourth 20%",1,"15-29",0
166903061,1.60766599941332,1,"Female","secondary","Second 20%",1,"15-29",0
179964170,0.33641057036392,1,"Female","tertiary","Richest 20%",1,"15-29",1
151830598,0.68119706642924,1,"Male","secondary","Richest 20%",1,"15-29",1
209845793,1.38013725141588,1,"Female","primary","Second 20%",0,"60 and older",0
119789905,0.963139928610915,1,"Male","secondary","Second 20%",1,"15-29",0
150021397,0.827809505066153,1,"Male","primary","Middle 20%",1,"30-44",1
115107400,1.20782529450486,0,"Male","primary","Middle 20%",1,"30-44",0
205133387,1.73094523525703,1,"Female","primary","Poorest 20%",0,"30-44",0
173831232,0.598914622704728,0,"Female","primary","Richest 20%",0,"45-59",0
150416451,1.64741283595682,1,"Female","secondary","Richest 20%",0,"15-29",0
121499242,2.41692670492018,1,"Male","primary","Fourth 20%",1,"15-29",1
177008871,2.16426833206085,1,"Female","primary","Richest 20%",1,"15-29",1
120270611,0.696733439601874,1,"Male","tertiary","Richest 20%",0,"30-44",1
210832495,0.736993963793705,1,"Male","primary","Middle 20%",1,"30-44",0
127304293,0.494631493262466,1,"Male","tertiary","Fourth 20%",1,"30-44",1
142972143,1.60799656036874,1,"Male","primary","Richest 20%",1,"30-44",1
210719354,0.662306067020853,1,"Male","secondary","Fourth 20%",1,"15-29",0
194433789,0.833926364166797,1,"Male","primary","Richest 20%",0,"30-44",0
201959572,2.41692670492018,1,"Female","primary","Second 20%",0,"30-44",0
122185879,0.524256438608915,1,"Male","secondary","Richest 20%",0,"30-44",1
136440882,0.422005209282761,0,"Female","secondary","Poorest 20%",1,"30-44",0
123244172,0.633098780797101,0,"Male","primary","Second 20%",0,"45-59",0
198657021,1.09661326958542,0,"Male","secondary","Richest 20%",1,"15-29",0
133104117,0.895137925343929,1,"Male","primary","Middle 20%",1,"15-29",0
153620532,1.52316305363749,1,"Female","primary","Second 20%",0,"45-59",0
118796534,1.68360874672794,1,"Male","primary","Middle 20%",1,"30-44",1
196657208,0.585314248455716,1,"Female","secondary","Fourth 20%",0,"15-29",1
128722699,1.12711948571213,1,"Male","primary","Richest 20%",1,"15-29",0
152376140,0.90889135277382,1,"Female","secondary","Richest 20%",0,"30-44",1
120669118,1.43648133554035,1,"Female","primary","Poorest 20%",0,"15-29",0
206742507,1.05565119203549,1,"Female","primary","Second 20%",0,"45-59",0
124886866,1.04754447649083,0,"Female","secondary","Fourth 20%",0,"30-44",1
156445941,0.624961232123317,0,"Female","primary","Second 20%",0,"30-44",0
149257358,0.217430070409543,0,"Female","tertiary","Fourth 20%",0,"15-29",0
144109269,1.32468849107587,1,"Male","primary","Richest 20%",1,"45-59",1
150977690,0.647442117615852,1,"Male","primary","Fourth 20%",1,"15-29",0
118527087,1.91710856435633,1,"Female","primary","Poorest 20%",0,"15-29",0
156603747,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"15-29",0
190065597,0.281847103893852,1,"Male","secondary","Fourth 20%",1,"15-29",0
196215393,1.40162364855244,1,"Female","primary","Second 20%",0,"45-59",0
187194871,1.59041997382743,1,"Male","tertiary","Richest 20%",1,"15-29",1
127774471,1.84825371528756,1,"Male","primary","Second 20%",1,"60 and older",1
205741002,2.24460984838769,1,"Female","primary","Middle 20%",0,"15-29",0
120931016,1.59041997382743,1,"Male","tertiary","Richest 20%",1,"15-29",1
153644863,0.484429274907943,0,"Female","secondary","Second 20%",0,"30-44",0
157635901,0.448247268526078,1,"Female","primary","Middle 20%",0,"30-44",0
113555321,0.524256438608915,1,"Male","tertiary","Fourth 20%",1,"30-44",0
113792611,0.639036188118777,1,"Female","primary","Poorest 20%",0,"15-29",0
128918110,1.14624408703047,1,"Female","primary","Richest 20%",1,"30-44",0
135345270,0.217430070409543,1,"Male","secondary","Middle 20%",1,"30-44",1
160602482,0.680219637211119,0,"Female","primary","Middle 20%",0,"15-29",0
152217092,1.57688623707325,1,"Female","primary","Second 20%",0,"15-29",0
187965944,0.701364894142486,1,"Female","primary","Second 20%",0,"30-44",0
187130155,0.528256950732393,0,"Female","secondary","Fourth 20%",1,"45-59",0
167797301,1.52832544937396,0,"Female","primary","Richest 20%",1,"30-44",0
165440496,0.623529322231784,1,"Female","primary","Poorest 20%",1,"45-59",0
132311436,0.629111559416465,1,"Male","secondary","Fourth 20%",1,"45-59",0
116702032,2.10810747610952,1,"Male","primary","Poorest 20%",0,"60 and older",0
146838789,0.217430070409543,1,"Female","secondary","Second 20%",1,"30-44",0
190880244,0.962267938053465,1,"Female","secondary","Richest 20%",1,"15-29",1
159136592,0.265688380483793,0,"Male","tertiary","Poorest 20%",0,"15-29",1
181647945,0.63006499919722,1,"Female","secondary","Richest 20%",0,"45-59",0
160113792,1.05125749138216,0,"Female","primary","Poorest 20%",0,"15-29",0
148903541,0.217430070409543,1,"Female","secondary","Fourth 20%",1,"30-44",0
208234206,0.275628782498251,1,"Female","secondary","Fourth 20%",0,"15-29",1
126042344,0.501734978545441,1,"Female","secondary","Middle 20%",0,"30-44",0
193727171,0.326803546075219,1,"Female","secondary","Middle 20%",0,"15-29",1
193734537,1.58759542160511,1,"Female","secondary","Richest 20%",1,"15-29",1
166244564,1.20834879421986,1,"Male","secondary","Richest 20%",0,"15-29",1
165072961,0.988322288101889,1,"Female","primary","Fourth 20%",1,"15-29",0
122964826,1.03339803692237,1,"Female","primary","Fourth 20%",0,"15-29",1
117673445,0.681147818729594,1,"Female","primary","Fourth 20%",1,"30-44",0
154090173,0.217430070409543,1,"Male","secondary","Second 20%",1,"60 and older",0
186511953,0.617958100136646,1,"Female","secondary","Richest 20%",0,"30-44",1
191317661,0.75017712836137,1,"Female","primary","Poorest 20%",0,"30-44",0
137940807,0.715185615740289,1,"Male","primary","Middle 20%",0,"45-59",0
164286354,0.956483783477788,0,"Female","primary","Poorest 20%",1,"30-44",0
198226875,0.607755186479621,1,"Female","primary","Poorest 20%",0,"30-44",0
206149291,1.01428479056167,0,"Male","primary","Poorest 20%",1,"45-59",0
188050720,0.280911075981065,1,"Male","secondary","Middle 20%",1,"30-44",0
134109390,0.61817546835508,1,"Female","tertiary","Richest 20%",0,"15-29",1
132090392,0.972652922419719,1,"Female","secondary","Richest 20%",0,"45-59",0
146352242,1.04906991413915,1,"Male","primary","Middle 20%",1,"30-44",1
192999041,0.475578153487372,1,"Female","secondary","Poorest 20%",0,"45-59",0
153892018,0.660671273280386,1,"Female","secondary","Fourth 20%",0,"15-29",0
156308614,2.41692670492018,1,"Female","primary","Poorest 20%",0,"30-44",0
129203384,2.41692670492018,1,"Male","primary","Richest 20%",1,"15-29",1
138496572,1.014660145938,0,"Female","secondary","Middle 20%",1,"15-29",0
137211706,1.62227736533778,1,"Female","primary","Second 20%",1,"30-44",0
172987302,0.426990935537291,1,"Male","primary","Fourth 20%",1,"30-44",0
158592409,0.217430070409543,0,"Male","secondary","Middle 20%",0,"30-44",0
207729441,0.863504020109125,1,"Male","secondary","Second 20%",1,"30-44",0
155755743,1.12936458203949,1,"Male","secondary","Richest 20%",1,"15-29",1
202180183,2.18476227646296,1,"Male","primary","Poorest 20%",0,"15-29",0
125636825,0.385616023126669,1,"Female","secondary","Fourth 20%",0,"15-29",1
210643795,0.681259755557866,1,"Female","secondary","Fourth 20%",1,"30-44",1
204635962,1.00447882963727,1,"Female","primary","Poorest 20%",0,"15-29",0
205057310,0.383377935501138,1,"Male","tertiary","Richest 20%",0,"15-29",1
175182555,0.770607042436276,1,"Male","primary","Richest 20%",1,"30-44",1
149997309,2.41692670492018,0,"Female","primary","Second 20%",0,"15-29",0
196161240,0.718240667770176,1,"Female","primary","Second 20%",0,"30-44",0
165499617,0.549506951057468,1,"Male","secondary","Fourth 20%",1,"15-29",0
154935620,0.217430070409543,1,"Male","tertiary","Fourth 20%",1,"45-59",1
140293367,1.21029481940631,0,"Female","primary","Second 20%",0,"15-29",0
146244328,0.732971928319617,1,"Male","primary","Poorest 20%",1,"30-44",0
179621794,1.13237863337979,1,"Male","primary","Fourth 20%",0,"60 and older",0
159745142,0.336404053237946,0,"Male","secondary","Richest 20%",0,"45-59",0
134674191,0.982607641332549,1,"Female","primary","Fourth 20%",0,"30-44",1
184975696,1.82164775545219,1,"Female","primary","Poorest 20%",0,"15-29",0
115757419,0.940342014458488,1,"Male","secondary","Fourth 20%",0,"15-29",1
148600982,1.6496531700401,1,"Male","primary","Fourth 20%",1,"45-59",0
176072511,1.02320538753648,0,"Female","primary","Middle 20%",0,"15-29",0
200454988,1.55718452935426,1,"Male","primary","Richest 20%",0,"30-44",1
124601200,0.871353541732721,1,"Male","primary","Second 20%",1,"30-44",0
152072834,0.643893923541483,1,"Male","secondary","Richest 20%",1,"60 and older",0
162643368,1.44275732992104,1,"Female","primary","Middle 20%",1,"30-44",0
191453171,0.351462939405771,1,"Male","secondary","Middle 20%",1,"30-44",0
204596135,0.356207482030197,1,"Male","secondary","Middle 20%",1,"30-44",1
190124648,1.1200344009547,1,"Female","primary","Second 20%",0,"45-59",0
126961195,2.41692670492018,1,"Male","primary","Second 20%",0,"30-44",1
127072623,0.400285639009404,1,"Male","secondary","Richest 20%",1,"45-59",0
147316639,0.989507278276026,1,"Male","secondary","Fourth 20%",1,"15-29",1
192752295,1.48248343215283,0,"Female","primary","Poorest 20%",1,"15-29",0
158453038,1.38309659238607,1,"Male","primary","Fourth 20%",0,"45-59",0
146683851,1.64010945422643,1,"Female","primary","Poorest 20%",0,"30-44",0
176816529,1.05534123765775,1,"Male","primary","Second 20%",0,"60 and older",0
134425236,1.67159801956698,1,"Male","primary","Middle 20%",1,"15-29",1
120726254,2.41692670492018,1,"Male","primary","Poorest 20%",0,"15-29",0
154457981,1.00447882963727,1,"Female","primary","Middle 20%",0,"15-29",0
179784763,0.728425157241896,1,"Male","secondary","Middle 20%",1,"30-44",1
181209066,1.02379708488984,1,"Female","primary","Second 20%",0,"30-44",0
186433103,0.598914622704728,0,"Female","primary","Richest 20%",1,"45-59",0
115779759,0.602108416920899,1,"Male","primary","Middle 20%",1,"45-59",0
172720041,1.84692362920967,1,"Female","primary","Poorest 20%",0,"60 and older",0
140772010,0.727262268698846,1,"Male","primary","Middle 20%",0,"45-59",0
193247659,1.56435749802024,1,"Male","primary","Poorest 20%",0,"30-44",0
162794531,1.23697974910763,1,"Male","secondary","Middle 20%",0,"30-44",0
172943035,0.217430070409543,1,"Male","tertiary","Poorest 20%",0,"45-59",0
168752937,1.0274760565817,1,"Male","primary","Fourth 20%",1,"30-44",1
181896047,0.330056546428659,1,"Female","secondary","Middle 20%",0,"30-44",0
168888376,1.21515380396914,1,"Male","secondary","Fourth 20%",1,"15-29",1
116584008,0.835190207690121,1,"Female","primary","Middle 20%",0,"30-44",0
162639002,0.567459000692015,1,"Male","secondary","Fourth 20%",1,"30-44",1
169438968,0.814633958903681,1,"Female","secondary","Second 20%",0,"45-59",0
123295196,0.734082771991421,1,"Female","primary","Second 20%",0,"30-44",0
128994521,2.10318676069266,1,"Female","primary","Poorest 20%",1,"60 and older",0
185588808,0.923001076206437,0,"Female","primary","Middle 20%",0,"30-44",0
166813154,1.10016177327115,1,"Male","primary","Richest 20%",1,"45-59",0
179375216,1.71891388097275,1,"Female","primary","Middle 20%",0,"45-59",0
198419859,0.780418997940954,0,"Female","secondary","Middle 20%",1,"15-29",0
201106520,0.290436757023915,0,"Male","secondary","Richest 20%",0,"15-29",1
151102957,0.410293480561178,1,"Female","secondary","Second 20%",0,"15-29",0
187753001,1.20832769944256,1,"Female","primary","Middle 20%",1,"30-44",0
176355038,1.84624009908339,0,"Male","primary","Middle 20%",1,"60 and older",0
147433355,0.606835506807702,0,"Male","primary","Middle 20%",1,"15-29",0
137541060,0.527194409108656,1,"Male","secondary","Fourth 20%",1,"30-44",0
178960454,1.38281254425805,1,"Female","primary","Poorest 20%",1,"30-44",0
149479916,0.217430070409543,0,"Male","secondary","Second 20%",1,"30-44",0
130818200,0.624015515568842,1,"Male","primary","Middle 20%",1,"30-44",1
200645276,1.18912844104306,1,"Male","primary","Middle 20%",1,"30-44",0
179073087,0.234866020065104,1,"Male","secondary","Second 20%",1,"45-59",1
183334979,1.55954449501384,1,"Female","primary","Fourth 20%",0,"15-29",0
171062090,0.217430070409543,1,"Male","tertiary","Middle 20%",1,"30-44",0
161391786,1.57110679334451,1,"Male","secondary","Richest 20%",1,"15-29",1
201968826,0.475097173877523,1,"Female","primary","Second 20%",0,"45-59",0
146557463,0.583139336192173,1,"Female","secondary","Fourth 20%",0,"45-59",0
174392654,1.38519272190725,1,"Female","primary","Poorest 20%",0,"45-59",0
135382371,0.865931261624283,1,"Female","primary","Middle 20%",0,"30-44",0
185529362,0.607755186479621,1,"Female","primary","Poorest 20%",0,"15-29",0
184880256,0.471288509208884,1,"Male","tertiary","Richest 20%",1,"30-44",1
165421348,0.601564358238108,1,"Female","secondary","Richest 20%",1,"45-59",0
116452244,1.07519002696225,1,"Female","primary","Richest 20%",1,"45-59",0
117124221,2.41692670489713,1,"Male","primary","Middle 20%",1,"15-29",1
112882958,0.34540160804365,1,"Male","secondary","Second 20%",0,"30-44",0
115859774,0.217430070409543,1,"Male","secondary","Poorest 20%",0,"30-44",0
144504252,2.02503258540944,1,"Female","primary","Middle 20%",1,"30-44",0
185858358,0.432971394248139,1,"Male","primary","Middle 20%",0,"45-59",0
208862340,1.20508263505506,1,"Male","secondary","Fourth 20%",0,"30-44",0
165837571,0.622808248358886,1,"Male","primary","Richest 20%",1,"45-59",0
201715605,0.721997756397947,1,"Male","secondary","Second 20%",1,"30-44",0
127726275,1.1436503228668,1,"Male","primary","Poorest 20%",1,"60 and older",0
206255292,0.942810192393294,1,"Male","primary","Richest 20%",1,"45-59",0
186645943,0.286686553159023,1,"Female","secondary","Richest 20%",1,"15-29",1
155177886,0.459910751887601,1,"Male","secondary","Fourth 20%",1,"45-59",1
115517627,1.03003631275685,1,"Male","primary","Richest 20%",1,"45-59",0
130281011,0.870265596089982,1,"Female","primary","Middle 20%",1,"45-59",0
154666484,1.21853044291,1,"Female","primary","Middle 20%",1,"45-59",0
138891458,0.710323903501122,1,"Male","secondary","Middle 20%",1,"30-44",1
122426105,0.567459000692015,1,"Male","secondary","Richest 20%",1,"15-29",1
182239240,0.448547427151893,1,"Female","tertiary","Fourth 20%",1,"15-29",1
124656332,1.91874805073978,1,"Male","primary","Middle 20%",0,"60 and older",1
179068566,0.319518094059389,0,"Female","primary","Fourth 20%",0,"15-29",0
210631688,1.19222950306999,0,"Female","primary","Poorest 20%",0,"30-44",0
140970499,0.682787679850832,0,"Male","secondary","Middle 20%",1,"15-29",0
153796377,0.942947333933212,0,"Female","primary","Middle 20%",1,"30-44",0
125856414,2.41692670492018,0,"Female","primary","Middle 20%",0,"45-59",0
206924161,0.69219860090327,1,"Male","secondary","Richest 20%",0,"30-44",1
142582403,0.691306068330432,1,"Male","secondary","Middle 20%",1,"45-59",0
174540002,1.04048327470122,0,"Female","primary","Second 20%",0,"15-29",0
162191608,2.38379384247596,1,"Male","secondary","Middle 20%",1,"30-44",1
140866069,0.470604966064922,1,"Male","secondary","Fourth 20%",1,"15-29",0
188258955,1.38309659238607,0,"Male","primary","Poorest 20%",1,"60 and older",0
197153708,2.41692670492018,1,"Male","secondary","Richest 20%",0,"15-29",1
153076060,0.60592756851588,1,"Female","tertiary","Richest 20%",1,"30-44",1
210345320,1.2335197407219,1,"Male","secondary","Richest 20%",0,"15-29",0
188761039,1.4754399191403,1,"Female","primary","Poorest 20%",0,"30-44",0
137795735,0.335798327786143,1,"Male","secondary","Middle 20%",1,"30-44",1
198318325,2.41692670492018,1,"Male","primary","Richest 20%",1,"60 and older",0
118781321,0.693655516467481,1,"Female","primary","Poorest 20%",0,"15-29",0
210623593,1.7341387911687,1,"Female","primary","Poorest 20%",0,"15-29",0
171412387,0.734082771991421,0,"Female","primary","Poorest 20%",0,"30-44",0
209921687,0.903081961082789,1,"Female","primary","Second 20%",0,"30-44",0
122704908,0.585836826483899,1,"Male","primary","Poorest 20%",1,"15-29",1
190962337,0.485576306125984,1,"Female","primary","Second 20%",0,"45-59",0
123357382,0.4111732469073,1,"Male","secondary","Richest 20%",1,"15-29",1
180533214,0.73207771417064,1,"Male","primary","Middle 20%",1,"30-44",0
146177372,0.217430070409543,1,"Male","secondary","Fourth 20%",0,"30-44",1
126295192,0.217430070409543,1,"Female","secondary","Poorest 20%",1,"15-29",0
161689832,1.33930510618302,1,"Female","primary","Middle 20%",0,"15-29",0
142235370,0.733187202630751,1,"Female","primary","Richest 20%",0,"15-29",0
190932079,2.41692670492018,1,"Female","primary","Poorest 20%",0,"15-29",0
189827526,0.320324764149128,0,"Male","secondary","Middle 20%",1,"30-44",0
135120181,2.41692670492018,1,"Female","primary","Second 20%",0,"15-29",0
